event,aX,aY,aZ,gX,gY,gZ
13,1.041,-0.067,-0.137,-8.667,-6.165,-16.968
13,0.968,-0.114,-0.159,-10.132,4.395,-14.404
13,0.829,-0.166,-0.189,-12.268,6.897,-11.902
13,0.788,-0.174,-0.188,-12.024,8.911,-7.202
13,0.785,-0.174,-0.163,-11.230,9.216,-5.249
13,0.812,-0.165,-0.162,-10.620,9.155,-2.197
13,0.890,-0.137,-0.179,-11.292,8.057,-1.465
13,0.975,-0.125,-0.151,-15.564,6.409,-1.404
13,1.011,-0.134,-0.143,-23.010,6.714,-2.502
13,1.059,-0.131,-0.131,-26.123,6.042,-2.502
13,1.066,-0.106,-0.097,-26.367,5.188,-1.404
13,1.046,-0.097,-0.080,-24.231,7.324,-0.122
13,0.983,-0.099,-0.068,-23.499,8.667,0.244
13,0.944,-0.104,-0.062,-19.104,10.071,1.038
13,0.882,-0.098,-0.044,-15.076,10.071,1.465
13,0.873,-0.092,-0.037,-7.629,8.545,1.892
13,0.895,-0.103,-0.043,-5.554,7.935,1.892
13,0.918,-0.130,-0.047,-2.869,7.935,1.892
13,0.918,-0.137,-0.045,-1.648,8.484,2.319
13,0.914,-0.141,-0.031,2.502,10.681,4.089
13,0.910,-0.139,-0.047,7.141,11.353,5.066
13,0.916,-0.134,-0.047,7.568,10.132,5.127
13,0.921,-0.134,-0.041,7.141,7.629,4.761
13,0.919,-0.130,-0.063,6.653,6.775,4.456
13,0.915,-0.129,-0.069,8.667,6.653,4.272
13,0.911,-0.122,-0.041,11.414,7.568,4.456
13,0.917,-0.132,-0.033,16.174,8.850,4.883
13,0.925,-0.134,-0.044,17.273,5.859,5.188
13,0.957,-0.116,-0.055,17.029,3.845,5.493
13,0.978,-0.105,-0.052,16.113,1.648,6.897
13,1.020,-0.092,-0.031,16.846,1.404,7.935
13,1.043,-0.089,-0.026,21.301,2.625,10.376
13,1.077,-0.094,-0.063,23.254,4.333,12.024
13,1.078,-0.105,-0.073,23.682,5.249,12.512
13,1.069,-0.108,-0.065,24.475,7.202,12.695
13,1.040,-0.135,-0.034,24.353,7.263,12.146
13,1.017,-0.153,-0.027,22.766,2.563,10.254
13,1.011,-0.165,-0.036,20.630,-2.319,9.644
13,1.045,-0.146,-0.026,16.541,-13.855,10.376
13,1.121,-0.061,-0.018,14.648,-17.578,11.230
13,1.169,-0.051,-0.078,11.536,-20.935,10.986
13,1.181,-0.068,-0.088,14.709,-23.560,9.644
13,1.186,-0.049,-0.153,14.771,-26.245,10.254
13,1.204,-0.005,-0.186,9.583,-32.349,14.526
13,1.228,0.082,-0.120,8.911,-30.457,16.113
13,1.196,0.091,-0.098,8.545,-15.747,13.733
13,1.043,0.059,-0.166,5.859,-11.414,10.254
13,0.950,0.049,-0.179,2.686,-10.498,5.310
13,0.804,0.061,-0.135,2.686,-9.644,4.639
13,0.759,0.064,-0.148,3.723,-9.338,3.540
13,0.779,0.071,-0.166,5.676,-10.681,3.296
13,0.888,0.079,-0.147,12.390,-11.292,3.662
13,0.944,0.076,-0.138,18.372,-1.526,4.211
13,0.994,0.061,-0.153,20.203,4.822,4.211
13,1.002,0.041,-0.161,19.775,11.047,3.662
13,1.006,0.008,-0.133,19.958,10.986,3.479
13,0.989,0.001,-0.094,24.780,9.827,3.235
13,0.975,0.005,-0.079,27.100,8.606,2.563
13,0.958,0.015,-0.052,25.452,7.324,1.709
13,0.954,0.011,-0.049,15.625,3.113,-0.427
13,0.941,0.018,-0.059,10.559,1.587,-1.038
13,0.926,0.038,-0.076,4.456,1.892,-0.427
13,0.922,0.050,-0.078,5.432,3.601,1.587
13,0.921,0.068,-0.083,8.667,4.395,2.441
13,0.920,0.074,-0.100,11.780,5.432,2.563
13,0.940,0.086,-0.050,10.620,6.653,2.197
13,0.953,0.072,-0.025,5.920,9.583,0.305
13,0.960,0.021,-0.016,3.967,9.888,-0.549
13,0.953,0.006,-0.018,2.014,10.742,-0.610
13,0.926,0.004,-0.030,-0.549,12.512,0.854
13,0.918,0.020,-0.041,-3.479,12.634,1.404
13,0.926,0.027,-0.046,-13.245,9.155,1.160
13,0.948,0.056,-0.025,-17.700,8.545,0.977
13,0.953,0.059,-0.032,-20.630,11.536,0.549
13,0.941,0.047,-0.050,-20.874,11.292,-0.183
13,0.919,0.046,-0.080,-21.606,8.789,-0.671
13,0.919,0.060,-0.077,-21.240,4.272,-2.441
13,0.958,0.082,-0.050,-19.592,4.456,-3.540
13,1.009,0.049,-0.036,-17.029,6.104,-6.348
13,1.029,0.031,-0.033,-15.381,4.944,-8.911
13,1.077,0.010,-0.032,-14.954,3.296,-9.949
13,1.104,0.007,-0.030,-15.991,-0.244,-12.390
13,1.144,0.000,-0.037,-20.691,-3.357,-15.564
13,1.165,-0.021,-0.011,-23.560,-4.639,-17.151
13,1.177,-0.034,-0.010,-28.503,-6.897,-19.470
13,1.204,-0.020,0.005,-30.518,-7.751,-19.775
13,1.207,-0.006,-0.004,-32.471,-5.737,-19.470
13,1.211,-0.019,-0.141,-35.461,-5.920,-19.226
13,1.237,-0.051,-0.148,-35.889,-11.597,-18.494
13,1.230,-0.053,-0.122,-22.339,-9.766,-18.188
13,1.149,-0.050,-0.119,-19.043,-6.104,-17.944
13,1.010,-0.084,-0.121,-17.944,0.244,-16.907
13,0.930,-0.103,-0.139,-18.555,1.404,-14.587
13,0.807,-0.137,-0.202,-19.714,0.122,-13.062
13,0.783,-0.150,-0.221,-22.949,-4.517,-10.681
13,0.782,-0.145,-0.210,-27.954,-7.507,-7.629
13,0.801,-0.120,-0.214,-30.823,-6.165,-5.920
13,0.828,-0.118,-0.218,-28.015,-0.671,-4.456
13,0.895,-0.136,-0.202,-25.085,1.770,-4.639
13,0.948,-0.142,-0.192,-26.062,3.052,-4.272
13,0.980,-0.132,-0.177,-28.748,1.221,-2.747
13,1.036,-0.108,-0.135,-26.611,2.258,-2.075
13,1.040,-0.109,-0.144,-24.719,7.202,-1.221
13,1.002,-0.122,-0.145,-23.499,8.423,-1.099
13,0.953,-0.140,-0.115,-19.958,7.446,-1.343
13,0.935,-0.142,-0.085,-14.099,4.517,-1.648
13,0.929,-0.147,-0.034,-11.414,3.601,-1.648
13,0.937,-0.146,-0.057,-9.338,1.587,-1.099
13,0.974,-0.122,-0.078,-10.254,0.061,-0.305
13,0.994,-0.120,-0.065,-11.902,1.221,1.770
14,0.727,0.043,-0.208,31.250,3.113,7.385
14,0.734,0.090,-0.195,30.579,1.221,7.629
14,0.796,0.100,-0.194,27.222,-2.380,7.568
14,0.959,0.078,-0.168,23.254,-2.258,7.507
14,1.015,0.052,-0.172,16.968,3.601,6.897
14,1.040,0.029,-0.206,18.921,6.287,6.714
14,1.023,0.045,-0.175,27.832,8.484,7.996
14,1.016,0.060,-0.140,31.555,7.202,9.277
14,1.014,0.061,-0.090,29.663,6.165,8.484
14,1.006,0.042,-0.080,22.888,5.127,5.554
14,0.961,0.011,-0.077,20.203,5.127,4.700
14,0.932,0.006,-0.083,17.517,4.822,4.150
14,0.884,0.026,-0.104,15.991,4.517,4.089
14,0.880,0.047,-0.111,11.169,4.333,4.272
14,0.912,0.084,-0.101,9.094,4.517,4.456
14,0.934,0.093,-0.093,6.958,6.714,5.066
14,0.962,0.091,-0.098,6.287,8.484,5.615
14,0.966,0.085,-0.104,4.639,11.230,7.507
14,0.965,0.083,-0.117,4.761,11.536,8.728
14,0.967,0.084,-0.118,8.423,10.559,10.071
14,0.971,0.099,-0.109,10.315,10.071,9.705
14,0.969,0.099,-0.104,8.972,9.155,6.836
14,0.958,0.073,-0.087,6.165,8.545,5.188
14,0.944,0.058,-0.076,-0.061,6.775,3.113
14,0.915,0.038,-0.068,-2.991,5.920,2.869
14,0.909,0.037,-0.086,-6.592,4.761,2.625
14,0.928,0.046,-0.094,-7.385,3.662,2.197
14,0.942,0.052,-0.076,-12.146,2.014,1.343
14,0.964,0.060,-0.092,-16.113,1.831,0.671
14,0.979,0.051,-0.094,-19.531,1.892,-1.282
14,0.989,0.047,-0.043,-18.616,2.380,-1.953
14,0.983,0.052,-0.037,-17.212,2.991,-2.502
14,0.977,0.052,-0.072,-17.151,1.831,-2.747
14,0.988,0.054,-0.077,-17.578,-1.526,-2.869
14,1.022,0.048,-0.062,-17.151,-1.953,-3.296
14,1.041,0.035,-0.055,-16.541,-1.038,-4.883
14,1.045,0.032,-0.053,-18.066,-1.343,-6.836
14,1.041,0.038,-0.041,-18.921,-1.648,-7.874
14,1.034,0.043,-0.038,-20.386,-1.770,-9.644
14,1.025,0.041,-0.035,-21.301,-1.831,-10.498
14,1.027,0.029,-0.027,-23.804,-1.953,-12.146
14,1.047,-0.002,-0.036,-25.085,-2.380,-13.123
14,1.066,-0.008,-0.044,-25.574,-5.676,-14.221
14,1.117,0.017,-0.015,-24.597,-7.446,-14.404
14,1.133,0.027,-0.005,-25.757,-10.620,-16.174
14,1.141,0.008,-0.026,-27.100,-12.329,-17.639
14,1.136,-0.012,-0.084,-24.902,-17.761,-19.348
14,1.160,-0.012,-0.178,-21.851,-21.912,-18.372
14,1.234,0.030,-0.145,-17.212,-27.222,-14.282
14,1.238,0.047,-0.123,-15.747,-24.963,-12.756
14,1.156,0.007,-0.146,-10.437,-10.376,-12.756
14,1.083,-0.048,-0.156,-7.935,2.686,-13.367
14,0.901,-0.127,-0.146,-8.423,5.859,-12.390
14,0.821,-0.133,-0.151,-8.301,6.531,-9.338
14,0.752,-0.124,-0.211,-9.888,3.845,-7.935
14,0.767,-0.108,-0.226,-17.212,-3.418,-4.578
14,0.847,-0.072,-0.211,-22.400,-3.174,-1.709
14,0.910,-0.071,-0.206,-24.475,-1.038,-1.221
14,0.924,-0.076,-0.200,-25.635,2.380,-1.526
14,0.937,-0.083,-0.217,-24.963,2.930,-1.770
14,0.971,-0.077,-0.195,-24.475,0.305,-1.526
14,0.993,-0.068,-0.157,-25.330,-0.732,-0.488
14,1.023,-0.054,-0.128,-26.367,0.122,-0.122
14,1.024,-0.053,-0.136,-27.283,3.052,0.732
14,0.991,-0.059,-0.132,-26.001,5.066,1.465
14,0.963,-0.057,-0.128,-19.043,8.118,3.235
14,0.919,-0.045,-0.091,-10.071,9.094,4.211
14,0.897,-0.059,-0.043,-7.263,9.460,4.456
14,0.893,-0.066,-0.065,-5.188,8.484,4.883
14,0.918,-0.071,-0.109,-4.089,6.958,5.127
14,0.947,-0.072,-0.091,-0.854,5.432,5.920
14,0.947,-0.074,-0.094,4.211,5.371,6.470
14,0.943,-0.072,-0.096,7.324,4.578,6.836
14,0.946,-0.072,-0.083,12.146,4.028,7.507
14,0.949,-0.079,-0.071,13.000,4.639,7.446
14,0.947,-0.077,-0.076,14.526,6.409,7.141
14,0.941,-0.078,-0.070,15.503,7.080,7.019
14,0.929,-0.100,-0.053,18.433,8.301,6.165
14,0.928,-0.107,-0.054,17.456,6.531,5.493
14,0.937,-0.088,-0.066,15.625,4.517,5.737
14,0.948,-0.072,-0.072,15.076,1.648,6.958
14,0.977,-0.045,-0.068,17.273,1.343,7.568
14,0.997,-0.041,-0.060,22.888,1.709,7.690
14,1.040,-0.058,-0.039,23.865,1.892,7.202
14,1.056,-0.074,-0.047,23.071,1.099,6.042
14,1.061,-0.074,-0.050,23.987,-0.305,5.371
14,1.045,-0.071,-0.052,25.146,0.000,5.249
14,1.029,-0.074,-0.038,27.161,1.831,5.127
14,1.002,-0.086,-0.017,27.466,2.014,4.883
14,0.992,-0.097,-0.004,23.560,-1.282,4.150
14,0.992,-0.093,-0.022,17.212,-7.446,3.662
14,1.040,-0.043,-0.070,14.343,-11.658,3.845
14,1.090,-0.011,-0.036,14.099,-15.015,5.127
14,1.164,-0.005,-0.018,15.686,-13.306,5.310
14,1.190,-0.032,-0.052,16.479,-14.221,4.517
14,1.230,-0.054,-0.088,16.113,-17.029,4.517
14,1.227,-0.023,-0.119,15.686,-19.653,5.737
14,1.213,0.002,-0.138,17.273,-17.517,7.080
14,1.154,0.062,-0.148,19.714,-14.465,7.324
14,1.108,0.082,-0.147,22.949,-7.080,5.432
14,0.995,0.080,-0.149,21.973,-5.127,3.174
14,0.933,0.072,-0.163,16.541,-6.165,-0.732
14,0.844,0.090,-0.169,15.442,-7.568,-1.160
14,0.809,0.123,-0.188,21.301,-8.240,-1.160
14,0.824,0.135,-0.194,27.100,-6.836,-0.549
14,0.906,0.139,-0.206,30.579,-4.883,0.061
14,0.951,0.133,-0.197,35.278,-0.305,0.732
14,0.994,0.114,-0.168,35.950,1.953,0.916
14,0.984,0.101,-0.187,31.860,4.028,1.892
14,0.959,0.071,-0.177,31.250,3.418,2.930
14,0.957,0.060,-0.125,35.645,2.563,4.944
14,0.946,0.052,-0.095,36.865,2.258,5.310
14,0.946,0.052,-0.115,32.654,-1.160,4.822
14,0.958,0.056,-0.111,29.053,-2.686,4.272
14,0.948,0.061,-0.097,22.522,-0.488,3.418
14,0.900,0.072,-0.098,20.447,2.380,3.235
14,0.883,0.076,-0.100,17.700,6.714,3.479
14,0.881,0.073,-0.091,15.747,7.568,3.784
14,0.892,0.069,-0.085,10.925,7.507,4.700
14,0.922,0.071,-0.085,8.057,7.385,5.432
14,0.941,0.085,-0.084,3.357,9.094,7.080
14,0.976,0.106,-0.086,2.136,10.315,7.202
14,0.985,0.108,-0.086,0.488,11.658,5.981
14,0.975,0.106,-0.073,-0.549,12.085,5.188
14,0.964,0.098,-0.074,-3.174,12.512,3.845
14,0.942,0.073,-0.061,-5.066,12.085,3.418
14,0.930,0.065,-0.060,-8.911,11.719,2.930
14,0.915,0.059,-0.080,-11.230,11.353,2.625
14,0.916,0.060,-0.080,-16.357,10.620,1.953
14,0.930,0.077,-0.075,-18.616,10.315,1.648
14,0.960,0.094,-0.066,-21.790,10.559,0.977
14,0.976,0.094,-0.057,-25.208,10.681,-0.244
14,0.999,0.074,-0.048,-26.672,10.254,-1.099
14,1.007,0.065,-0.053,-27.832,8.545,-2.258
14,1.020,0.066,-0.078,-28.503,4.944,-3.540
14,1.034,0.071,-0.084,-28.625,2.747,-4.700
14,1.036,0.074,-0.074,-27.771,-0.671,-7.629
14,1.021,0.072,-0.063,-27.527,-1.587,-8.972
14,1.007,0.065,-0.068,-26.917,-2.014,-11.536
14,1.007,0.058,-0.062,-27.039,-3.418,-14.099
14,1.023,0.032,-0.034,-27.100,-4.456,-15.137
14,1.032,0.026,-0.020,-26.978,-6.165,-16.479
14,1.040,0.034,0.002,-26.733,-6.958,-16.785
14,1.065,0.026,-0.005,-24.963,-9.888,-17.883
14,1.092,0.019,-0.007,-24.231,-12.268,-18.433
14,1.144,0.031,-0.019,-21.057,-16.174,-18.860
14,1.163,0.043,0.017,-18.738,-18.799,-19.775
14,1.154,0.028,-0.016,-19.348,-19.653,-20.935
14,1.151,0.009,-0.099,-19.226,-27.222,-22.461
14,1.206,-0.000,-0.163,-16.174,-31.921,-20.813
14,1.247,0.022,-0.106,-7.690,-30.457,-15.015
14,1.222,0.018,-0.126,-1.038,-16.541,-14.038
14,1.096,-0.051,-0.181,-0.732,-9.766,-14.648
14,0.886,-0.138,-0.151,-5.432,-1.282,-14.404
14,0.787,-0.155,-0.135,-5.859,4.089,-11.658
14,0.687,-0.153,-0.168,-5.554,4.517,-10.315
14,0.744,-0.124,-0.180,-10.315,0.000,-7.324
14,0.799,-0.103,-0.172,-17.151,-2.625,-4.761
14,0.897,-0.083,-0.178,-20.264,-1.160,-3.906
14,0.953,-0.085,-0.173,-23.254,2.991,-2.930
14,0.975,-0.085,-0.170,-17.578,5.798,-1.404
14,1.027,-0.073,-0.131,-13.367,6.775,-0.366
14,1.049,-0.070,-0.111,-9.644,8.301,0.610
14,1.060,-0.070,-0.104,-11.597,7.629,0.183
14,1.016,-0.079,-0.116,-15.991,5.920,-1.404
14,0.977,-0.078,-0.122,-14.160,6.104,-1.282
14,0.917,-0.080,-0.073,-11.902,7.019,-0.549
14,0.899,-0.086,-0.053,-6.348,8.606,0.610
14,0.892,-0.088,-0.067,-3.967,8.423,1.221
14,0.907,-0.089,-0.076,-0.305,7.507,2.136
14,0.937,-0.111,-0.073,0.427,7.629,2.075
14,0.944,-0.123,-0.068,0.671,8.240,1.770
14,0.943,-0.132,-0.069,1.587,8.423,1.831
14,0.936,-0.115,-0.080,6.226,9.094,2.502
14,0.935,-0.108,-0.082,10.620,9.705,2.747
14,0.936,-0.104,-0.072,11.658,9.888,2.441
14,0.937,-0.106,-0.068,10.559,9.644,1.648
14,0.932,-0.100,-0.056,9.583,9.521,1.587
14,0.930,-0.097,-0.054,12.146,10.498,1.953
14,0.927,-0.091,-0.067,15.259,11.108,2.258
14,0.933,-0.090,-0.070,19.897,10.742,2.930
14,0.956,-0.093,-0.056,20.569,9.949,3.235
14,0.981,-0.090,-0.047,20.081,8.545,4.211
14,0.994,-0.084,-0.048,20.081,8.301,5.188
14,1.025,-0.076,-0.065,19.470,8.728,7.385
14,1.032,-0.080,-0.093,22.278,9.277,7.751
14,1.043,-0.085,-0.078,25.391,9.033,7.874
14,1.041,-0.087,-0.063,26.428,7.507,8.728
14,1.045,-0.094,-0.056,24.902,5.920,9.216
14,1.054,-0.100,-0.045,25.940,2.563,9.460
14,1.058,-0.108,-0.001,27.222,1.221,9.216
14,1.045,-0.110,-0.007,27.222,-3.967,7.324
14,1.019,-0.103,-0.021,26.062,-7.874,6.226
14,1.011,-0.101,-0.019,24.536,-14.343,4.761
14,1.021,-0.072,-0.070,22.949,-17.822,4.883
14,1.095,-0.010,-0.016,22.400,-21.912,7.324
14,1.116,-0.013,-0.028,23.987,-20.264,7.812
14,1.132,-0.043,-0.134,23.010,-20.386,6.958
14,1.151,-0.035,-0.151,22.522,-24.963,8.606
14,1.193,0.005,-0.149,24.048,-24.231,10.437
15,1.237,-0.027,-0.107,-3.723,-13.794,-18.494
15,1.263,-0.050,-0.096,-1.343,-19.958,-17.273
15,1.286,-0.036,-0.091,0.916,-20.447,-16.785
15,1.258,-0.006,-0.113,4.456,-15.381,-17.517
15,1.135,0.016,-0.160,1.831,-11.353,-17.944
15,1.051,-0.016,-0.169,-7.751,-4.333,-18.311
15,0.858,-0.099,-0.186,-8.728,-1.892,-17.883
15,0.722,-0.140,-0.187,-3.418,-1.282,-14.038
15,0.685,-0.128,-0.173,-2.502,-6.836,-7.324
15,0.708,-0.100,-0.133,-4.822,-9.521,-4.639
15,0.756,-0.100,-0.143,-11.658,-10.620,-2.319
15,0.865,-0.113,-0.163,-14.771,-9.399,-2.197
15,0.906,-0.136,-0.169,-16.846,-5.859,-3.052
15,0.944,-0.160,-0.179,-16.602,-4.211,-2.686
15,0.970,-0.117,-0.157,-15.076,-1.465,0.488
15,0.992,-0.089,-0.118,-15.137,1.587,3.235
15,1.032,-0.073,-0.087,-16.113,3.235,3.174
15,1.045,-0.099,-0.102,-19.592,4.517,1.404
15,1.030,-0.109,-0.102,-18.250,4.883,0.122
15,0.974,-0.102,-0.089,-15.198,5.554,0.366
15,0.942,-0.086,-0.082,-8.606,6.958,2.136
15,0.896,-0.061,-0.067,-1.709,8.179,3.540
15,0.881,-0.058,-0.075,0.488,8.606,3.967
15,0.890,-0.068,-0.087,1.953,8.118,4.944
15,0.916,-0.093,-0.095,3.662,7.568,5.615
15,0.926,-0.099,-0.087,9.155,7.690,7.568
15,0.943,-0.099,-0.068,12.268,8.240,8.484
15,0.954,-0.099,-0.062,16.418,8.484,8.728
15,0.971,-0.104,-0.067,16.602,7.812,8.240
15,0.975,-0.100,-0.067,15.991,6.897,7.690
15,0.960,-0.095,-0.096,17.212,7.629,7.629
15,0.951,-0.096,-0.099,20.813,8.850,7.690
15,0.945,-0.112,-0.047,21.179,9.094,7.812
15,0.955,-0.115,-0.029,18.188,8.179,8.362
15,0.965,-0.109,-0.030,18.616,7.080,8.423
15,0.981,-0.080,-0.043,21.179,5.615,8.972
15,0.987,-0.072,-0.065,22.461,3.845,8.118
15,0.993,-0.070,-0.084,23.315,2.380,7.568
15,0.992,-0.064,-0.062,26.367,2.136,7.629
15,0.989,-0.066,-0.050,27.771,3.113,7.935
15,0.991,-0.066,-0.073,28.015,4.272,8.972
15,1.019,-0.059,-0.092,27.832,4.333,9.399
15,1.051,-0.072,-0.059,26.123,4.517,9.644
15,1.058,-0.079,-0.053,24.109,4.822,9.583
15,1.089,-0.078,-0.076,22.827,3.723,9.644
15,1.120,-0.070,-0.081,20.081,0.183,10.559
15,1.188,-0.052,-0.051,19.165,-0.244,11.169
15,1.199,-0.055,-0.069,14.954,0.977,10.559
15,1.183,-0.065,-0.129,11.658,0.122,9.460
15,1.130,-0.057,-0.092,7.812,-2.441,7.751
15,1.098,-0.065,-0.069,8.057,-1.953,6.714
15,1.037,-0.075,-0.120,8.789,-3.296,6.042
15,1.026,-0.061,-0.145,7.751,-10.925,5.310
15,1.032,-0.010,-0.155,6.531,-14.099,4.761
15,1.024,0.009,-0.162,2.563,-16.052,2.808
15,0.986,0.034,-0.175,0.305,-16.174,2.136
15,0.959,0.050,-0.175,0.549,-15.076,1.953
15,0.905,0.089,-0.176,3.296,-13.489,2.075
15,0.870,0.113,-0.195,6.836,-10.925,1.404
15,0.856,0.118,-0.209,5.615,-8.606,1.099
15,0.844,0.140,-0.189,5.859,-6.409,1.953
15,0.851,0.150,-0.156,11.353,0.061,5.005
15,0.886,0.132,-0.119,14.404,2.747,6.409
15,0.908,0.112,-0.119,16.846,3.845,7.935
15,0.978,0.078,-0.128,15.930,2.625,8.118
15,1.016,0.060,-0.136,12.878,-0.854,7.874
15,1.055,0.046,-0.123,12.085,-2.441,7.996
15,1.059,0.046,-0.106,13.245,-3.174,6.836
15,1.025,0.055,-0.090,14.587,-1.892,5.066
15,0.955,0.057,-0.102,15.076,2.747,1.404
15,0.927,0.056,-0.099,7.629,4.272,-1.038
15,0.912,0.039,-0.075,1.648,3.784,-1.892
15,0.911,0.029,-0.088,-5.737,3.418,-2.686
15,0.919,0.043,-0.099,-6.714,3.601,-2.441
15,0.930,0.074,-0.074,-6.714,5.005,-1.404
15,0.936,0.086,-0.071,-7.690,8.118,-0.305
15,0.966,0.102,-0.043,-6.409,9.766,0.122
15,0.976,0.107,-0.027,-3.418,12.207,0.793
15,0.970,0.094,-0.067,-4.150,12.085,0.793
15,0.965,0.084,-0.088,-8.667,8.911,1.099
15,0.953,0.076,-0.074,-9.705,7.935,1.343
15,0.940,0.074,-0.063,-9.521,9.094,1.221
15,0.907,0.066,-0.057,-9.460,10.132,0.977
15,0.893,0.065,-0.045,-9.888,9.766,0.366
15,0.898,0.064,-0.034,-13.733,6.470,-0.793
15,0.918,0.062,-0.041,-16.541,5.188,-1.526
15,0.933,0.061,-0.059,-22.156,3.967,-2.869
15,0.968,0.075,-0.092,-24.231,3.723,-3.418
15,0.996,0.085,-0.100,-25.208,4.150,-4.456
15,1.012,0.088,-0.081,-24.536,4.456,-4.883
15,1.046,0.076,-0.038,-21.851,4.761,-5.676
15,1.062,0.064,-0.021,-19.287,3.296,-6.958
15,1.094,0.051,-0.016,-18.494,2.563,-7.568
15,1.101,0.052,-0.037,-18.616,0.305,-9.521
15,1.087,0.052,-0.051,-18.921,-0.732,-10.681
15,1.070,0.047,-0.045,-19.958,-2.502,-12.817
15,1.068,0.030,-0.026,-21.240,-4.272,-13.672
15,1.092,0.022,-0.002,-23.804,-7.812,-14.709
15,1.151,0.022,0.026,-24.475,-7.141,-15.015
15,1.162,0.001,-0.019,-27.710,-4.883,-17.212
15,1.152,-0.014,-0.061,-29.480,-8.423,-20.874
15,1.160,-0.020,-0.147,-27.832,-13.000,-22.217
15,1.184,-0.004,-0.159,-21.729,-19.165,-21.545
15,1.228,0.029,-0.137,-18.677,-17.761,-20.691
15,1.200,0.015,-0.139,-15.259,-7.324,-20.691
15,1.149,-0.021,-0.167,-17.151,6.287,-21.851
15,0.961,-0.134,-0.230,-16.846,10.315,-22.217
15,0.852,-0.160,-0.248,-12.207,8.972,-20.325
15,0.723,-0.135,-0.235,-12.329,5.005,-18.555
15,0.719,-0.093,-0.229,-20.081,-3.662,-15.259
15,0.756,-0.078,-0.213,-26.489,-6.348,-12.451
15,0.849,-0.105,-0.219,-26.794,-4.150,-11.658
15,0.876,-0.127,-0.258,-20.935,2.747,-11.902
15,0.913,-0.143,-0.244,-18.555,4.211,-11.902
15,0.923,-0.151,-0.239,-21.973,3.479,-11.047
15,0.973,-0.150,-0.244,-24.841,0.549,-10.254
15,1.053,-0.122,-0.156,-23.010,-4.822,-7.935
15,1.076,-0.111,-0.127,-16.113,-3.235,-6.409
15,1.058,-0.107,-0.145,-12.573,-1.038,-6.104
15,1.026,-0.105,-0.154,-6.714,3.052,-4.761
15,0.958,-0.107,-0.120,-5.005,4.150,-3.784
15,0.915,-0.125,-0.075,-2.258,5.249,-1.953
15,0.906,-0.134,-0.072,1.404,5.066,-0.793
15,0.907,-0.153,-0.089,2.930,3.723,-0.549
15,0.910,-0.154,-0.094,4.578,0.244,-0.183
15,0.920,-0.149,-0.083,5.432,-0.793,0.183
15,0.919,-0.144,-0.076,7.202,-0.122,1.526
15,0.920,-0.143,-0.068,9.521,2.014,3.357
15,0.923,-0.151,-0.062,11.169,2.991,3.967
15,0.921,-0.156,-0.065,13.489,2.686,4.517
15,0.911,-0.169,-0.067,13.000,1.221,4.456
15,0.910,-0.174,-0.053,11.780,-1.465,3.784
15,0.907,-0.163,-0.067,12.573,-2.075,3.479
15,0.911,-0.148,-0.066,14.893,-2.197,3.601
15,0.918,-0.135,-0.048,15.930,-1.221,3.723
15,0.932,-0.120,-0.038,16.296,0.610,4.639
15,0.948,-0.113,-0.030,17.517,1.160,5.493
15,0.983,-0.112,-0.027,18.311,1.282,5.737
15,0.993,-0.117,-0.042,19.592,1.099,6.409
15,1.003,-0.122,-0.065,20.630,0.916,7.019
15,1.008,-0.120,-0.064,23.621,1.465,8.606
15,1.029,-0.118,-0.052,25.879,2.319,9.460
15,1.043,-0.121,-0.044,30.640,3.784,11.169
15,1.068,-0.129,-0.030,31.860,3.784,11.536
15,1.075,-0.135,-0.029,31.189,1.526,10.681
15,1.083,-0.161,-0.034,28.992,-1.160,9.644
15,1.087,-0.145,-0.077,22.034,-9.949,8.972
15,1.101,-0.101,-0.076,22.278,-15.320,12.146
15,1.146,-0.030,-0.068,23.499,-13.916,14.038
15,1.160,-0.030,-0.082,24.353,-9.766,15.869
15,1.171,-0.062,-0.092,25.330,-8.972,16.296
15,1.165,-0.076,-0.110,29.968,-8.728,17.212
15,1.156,-0.064,-0.130,31.494,-10.254,18.066
15,1.129,-0.007,-0.161,28.870,-13.672,20.142
15,1.106,0.012,-0.186,26.978,-13.062,18.738
15,1.020,0.033,-0.186,27.832,-10.803,16.724
15,0.949,0.039,-0.184,27.954,-4.272,12.573
15,0.802,0.048,-0.236,25.513,-3.357,11.292
15,0.762,0.067,-0.244,23.560,-6.592,11.047
15,0.771,0.093,-0.209,24.170,-7.324,11.597
15,0.854,0.109,-0.200,28.931,-4.456,13.672
15,0.909,0.102,-0.215,32.166,-2.136,14.160
15,1.006,0.069,-0.234,34.607,1.770,13.916
15,1.033,0.058,-0.224,34.912,3.113,13.489
15,1.039,0.057,-0.202,37.537,5.676,12.634
15,1.028,0.063,-0.181,38.940,7.019,12.268
15,0.998,0.059,-0.136,38.452,7.385,11.841
15,0.980,0.043,-0.130,34.363,7.629,9.644
15,0.937,0.003,-0.133,31.372,7.141,8.240
15,0.914,-0.005,-0.137,26.428,5.737,6.042
15,0.887,0.010,-0.124,23.987,4.883,5.493
15,0.891,0.043,-0.118,19.104,4.639,5.066
15,0.898,0.063,-0.126,14.160,5.432,5.432
15,0.923,0.085,-0.113,12.085,6.165,5.798
15,0.934,0.083,-0.113,8.728,7.202,6.531
